grid_lat,grid_lon,interpolated_demand_score
12.722222222222221,77.44646464646465,0.0
12.722222222222221,77.45121212121212,0.0
12.722222222222221,77.4559595959596,0.0
12.722222222222221,77.46070707070706,0.0
12.722222222222221,77.46545454545453,0.0
12.722222222222221,77.47020202020201,0.0
12.722222222222221,77.47494949494948,0.0
12.722222222222221,77.47969696969696,0.0
12.722222222222221,77.48444444444443,0.0
12.722222222222221,77.48919191919191,0.0
12.722222222222221,77.49393939393939,0.0
12.722222222222221,77.49868686868686,0.0
12.722222222222221,77.50343434343434,0.0
12.722222222222221,77.50818181818181,0.0
12.722222222222221,77.51292929292929,0.0
12.722222222222221,77.51767676767676,0.0
12.722222222222221,77.52242424242424,0.0
12.722222222222221,77.52717171717171,0.0
12.722222222222221,77.53191919191919,0.0
12.722222222222221,77.53666666666666,0.0
12.722222222222221,77.54141414141414,0.0
12.722222222222221,77.54616161616161,0.0
12.722222222222221,77.55090909090909,0.0
12.722222222222221,77.55565656565656,0.0
12.722222222222221,77.56040404040404,0.0
12.722222222222221,77.56515151515151,0.0
12.722222222222221,77.56989898989899,0.0
12.722222222222221,77.57464646464646,0.0
12.722222222222221,77.57939393939394,0.0
12.722222222222221,77.58414141414141,0.0
12.722222222222221,77.58888888888889,0.0
12.722222222222221,77.59363636363636,0.0
12.722222222222221,77.59838383838384,0.0
12.722222222222221,77.60313131313131,0.0
12.722222222222221,77.60787878787879,0.0
12.722222222222221,77.61262626262626,0.0
12.722222222222221,77.61737373737373,0.0
12.722222222222221,77.6221212121212,0.0
12.722222222222221,77.62686868686868,0.0
12.722222222222221,77.63161616161615,0.0
12.722222222222221,77.63636363636363,0.0
12.722222222222221,77.6411111111111,0.0
12.722222222222221,77.64585858585858,0.0
12.722222222222221,77.65060606060605,0.0
12.722222222222221,77.65535353535353,0.0
12.722222222222221,77.660101010101,0.0
12.722222222222221,77.66484848484848,0.0
12.722222222222221,77.66959595959595,0.0
12.722222222222221,77.67434343434343,0.0
12.722222222222221,77.6790909090909,0.0
12.722222222222221,77.68383838383838,0.0
12.722222222222221,77.68858585858585,0.0
12.722222222222221,77.69333333333333,0.0
12.722222222222221,77.6980808080808,0.0
12.722222222222221,77.70282828282828,0.0
12.722222222222221,77.70757575757575,0.0
12.722222222222221,77.71232323232323,0.0
12.722222222222221,77.7170707070707,0.0
12.722222222222221,77.72181818181818,0.0
12.722222222222221,77.72656565656565,0.0
12.722222222222221,77.73131313131313,0.0
12.722222222222221,77.7360606060606,0.0
12.722222222222221,77.74080808080808,0.0
12.722222222222221,77.74555555555555,0.0
12.722222222222221,77.75030303030303,0.0
12.722222222222221,77.7550505050505,0.0
12.722222222222221,77.75979797979798,0.0
12.722222222222221,77.76454545454546,0.0
12.722222222222221,77.76929292929293,0.0
12.722222222222221,77.77404040404039,0.0
12.722222222222221,77.77878787878787,0.0
12.722222222222221,77.78353535353534,0.0
12.722222222222221,77.78828282828282,0.0
12.722222222222221,77.79303030303029,0.0
12.722222222222221,77.79777777777777,0.0
12.722222222222221,77.80252525252524,0.0
12.722222222222221,77.80727272727272,0.0
12.722222222222221,77.8120202020202,0.0
12.722222222222221,77.81676767676767,0.0
12.722222222222221,77.82151515151514,0.0
12.722222222222221,77.82626262626262,0.0
12.722222222222221,77.8310101010101,0.0
12.722222222222221,77.83575757575757,0.0
12.722222222222221,77.84050505050504,0.0
12.722222222222221,77.84525252525252,0.0
12.722222222222221,77.85,0.0
12.727777777777778,77.38,0.0
12.727777777777778,77.38474747474747,0.0
12.727777777777778,77.38949494949495,0.0
12.727777777777778,77.39424242424242,0.0
12.727777777777778,77.3989898989899,0.0
12.727777777777778,77.40373737373737,0.0
12.727777777777778,77.40848484848485,0.0
12.727777777777778,77.41323232323232,0.0
12.727777777777778,77.4179797979798,0.0
12.727777777777778,77.42272727272727,0.0
12.727777777777778,77.42747474747475,0.0
12.727777777777778,77.43222222222222,0.0
12.727777777777778,77.4369696969697,0.0
12.727777777777778,77.44171717171717,0.0
12.727777777777778,77.44646464646465,0.0
12.727777777777778,77.45121212121212,0.0
12.727777777777778,77.4559595959596,0.0
12.727777777777778,77.46070707070706,0.0
12.727777777777778,77.46545454545453,0.0
12.727777777777778,77.47020202020201,0.0
12.727777777777778,77.47494949494948,0.0
12.727777777777778,77.47969696969696,0.0
12.727777777777778,77.48444444444443,0.0
12.727777777777778,77.48919191919191,0.0
12.727777777777778,77.49393939393939,0.0
12.727777777777778,77.49868686868686,0.0
12.727777777777778,77.50343434343434,0.0
12.727777777777778,77.50818181818181,0.0
12.727777777777778,77.51292929292929,0.0
12.727777777777778,77.51767676767676,0.0
12.727777777777778,77.52242424242424,0.0
12.727777777777778,77.52717171717171,0.0
12.727777777777778,77.53191919191919,0.0
12.727777777777778,77.53666666666666,0.0
12.727777777777778,77.54141414141414,0.0
12.727777777777778,77.54616161616161,0.0
12.727777777777778,77.55090909090909,0.0
12.727777777777778,77.55565656565656,0.0
12.727777777777778,77.56040404040404,0.0
12.727777777777778,77.56515151515151,0.0
12.727777777777778,77.56989898989899,0.0
12.727777777777778,77.57464646464646,0.0
12.727777777777778,77.57939393939394,0.0
12.727777777777778,77.58414141414141,0.0
12.727777777777778,77.58888888888889,0.0
12.727777777777778,77.59363636363636,0.0
12.727777777777778,77.59838383838384,0.0
12.727777777777778,77.60313131313131,0.0
12.727777777777778,77.60787878787879,0.0
12.727777777777778,77.61262626262626,0.0
12.727777777777778,77.61737373737373,0.0
12.727777777777778,77.6221212121212,0.0
12.727777777777778,77.62686868686868,0.0
12.727777777777778,77.63161616161615,0.0
12.727777777777778,77.63636363636363,0.0
12.727777777777778,77.6411111111111,0.0
12.727777777777778,77.64585858585858,0.0
12.727777777777778,77.65060606060605,0.0
12.727777777777778,77.65535353535353,0.0
12.727777777777778,77.660101010101,0.0
12.727777777777778,77.66484848484848,0.0
12.727777777777778,77.66959595959595,0.0
12.727777777777778,77.67434343434343,0.0
12.727777777777778,77.6790909090909,0.0
12.727777777777778,77.68383838383838,0.0
12.727777777777778,77.68858585858585,0.0
12.727777777777778,77.69333333333333,0.0
12.727777777777778,77.6980808080808,0.0
12.727777777777778,77.70282828282828,0.0
12.727777777777778,77.70757575757575,0.0
12.727777777777778,77.71232323232323,0.0
12.727777777777778,77.7170707070707,0.0
12.727777777777778,77.72181818181818,0.0
12.727777777777778,77.72656565656565,0.0
12.727777777777778,77.73131313131313,0.0
12.727777777777778,77.7360606060606,0.0
12.727777777777778,77.74080808080808,0.0
12.727777777777778,77.74555555555555,0.0
12.727777777777778,77.75030303030303,0.0
12.727777777777778,77.7550505050505,0.0
12.727777777777778,77.75979797979798,0.0
12.727777777777778,77.76454545454546,0.0
12.727777777777778,77.76929292929293,0.0
12.727777777777778,77.77404040404039,0.0
12.727777777777778,77.77878787878787,0.0
12.727777777777778,77.78353535353534,0.0
12.727777777777778,77.78828282828282,0.0
12.727777777777778,77.79303030303029,0.0
12.727777777777778,77.79777777777777,0.0
12.727777777777778,77.80252525252524,0.0
12.727777777777778,77.80727272727272,0.0
12.727777777777778,77.8120202020202,0.0
12.727777777777778,77.81676767676767,0.0
12.727777777777778,77.82151515151514,0.0
12.727777777777778,77.82626262626262,0.0
12.727777777777778,77.8310101010101,0.0
12.727777777777778,77.83575757575757,0.0
12.727777777777778,77.84050505050504,0.0
12.727777777777778,77.84525252525252,0.0
12.727777777777778,77.85,0.0
12.733333333333333,77.38,0.0
12.733333333333333,77.38474747474747,0.0
12.733333333333333,77.38949494949495,0.0
12.733333333333333,77.39424242424242,0.0
12.733333333333333,77.3989898989899,0.0
12.733333333333333,77.40373737373737,0.0
12.733333333333333,77.40848484848485,0.0
12.733333333333333,77.41323232323232,0.0
12.733333333333333,77.4179797979798,0.0
12.733333333333333,77.42272727272727,0.0
12.733333333333333,77.42747474747475,0.0
12.733333333333333,77.43222222222222,0.0
12.733333333333333,77.4369696969697,0.0
12.733333333333333,77.44171717171717,0.0
12.733333333333333,77.44646464646465,0.0
12.733333333333333,77.45121212121212,0.0
12.733333333333333,77.4559595959596,0.0
12.733333333333333,77.46070707070706,0.0
12.733333333333333,77.46545454545453,0.0
12.733333333333333,77.47020202020201,0.0
12.733333333333333,77.47494949494948,0.0
12.733333333333333,77.47969696969696,0.0
12.733333333333333,77.48444444444443,0.0
12.733333333333333,77.48919191919191,0.0
12.733333333333333,77.49393939393939,0.0
12.733333333333333,77.49868686868686,0.0
12.733333333333333,77.50343434343434,0.0
12.733333333333333,77.50818181818181,0.0
12.733333333333333,77.51292929292929,0.0
12.733333333333333,77.51767676767676,0.0
12.733333333333333,77.52242424242424,0.0
12.733333333333333,77.52717171717171,0.0
12.733333333333333,77.53191919191919,0.0
12.733333333333333,77.53666666666666,0.0
12.733333333333333,77.54141414141414,0.0
12.733333333333333,77.54616161616161,0.0
12.733333333333333,77.55090909090909,0.0
12.733333333333333,77.55565656565656,0.0
12.733333333333333,77.56040404040404,0.0
12.733333333333333,77.56515151515151,0.0
12.733333333333333,77.56989898989899,0.0
12.733333333333333,77.57464646464646,0.0
12.733333333333333,77.57939393939394,0.0
12.733333333333333,77.58414141414141,0.0
12.733333333333333,77.58888888888889,0.0
12.733333333333333,77.59363636363636,0.0
12.733333333333333,77.59838383838384,0.0
12.733333333333333,77.60313131313131,0.0
12.733333333333333,77.60787878787879,0.0
12.733333333333333,77.61262626262626,0.0
12.733333333333333,77.61737373737373,0.0
12.733333333333333,77.6221212121212,0.0
12.733333333333333,77.62686868686868,0.0
12.733333333333333,77.63161616161615,0.0
12.733333333333333,77.63636363636363,0.0
12.733333333333333,77.6411111111111,0.0
12.733333333333333,77.64585858585858,0.0
12.733333333333333,77.65060606060605,0.0
12.733333333333333,77.65535353535353,0.0
12.733333333333333,77.660101010101,0.0
12.733333333333333,77.66484848484848,0.0
12.733333333333333,77.66959595959595,0.0
12.733333333333333,77.67434343434343,0.0
12.733333333333333,77.6790909090909,0.0
12.733333333333333,77.68383838383838,0.0
12.733333333333333,77.68858585858585,0.0
12.733333333333333,77.69333333333333,0.0
12.733333333333333,77.6980808080808,0.0
12.733333333333333,77.70282828282828,0.0
12.733333333333333,77.70757575757575,0.0
12.733333333333333,77.71232323232323,0.0
12.733333333333333,77.7170707070707,0.0
12.733333333333333,77.72181818181818,0.0
12.733333333333333,77.72656565656565,0.0
12.733333333333333,77.73131313131313,0.0
12.733333333333333,77.7360606060606,0.0
12.733333333333333,77.74080808080808,0.0
12.733333333333333,77.74555555555555,0.0
12.733333333333333,77.75030303030303,0.0
12.733333333333333,77.7550505050505,0.0
12.733333333333333,77.75979797979798,0.0
12.733333333333333,77.76454545454546,0.0
12.733333333333333,77.76929292929293,0.0
12.733333333333333,77.77404040404039,0.0
12.733333333333333,77.77878787878787,0.0
12.733333333333333,77.78353535353534,0.0
12.733333333333333,77.78828282828282,0.0
12.733333333333333,77.79303030303029,0.0
12.733333333333333,77.79777777777777,0.0
12.733333333333333,77.80252525252524,0.0
12.733333333333333,77.80727272727272,0.0
12.733333333333333,77.8120202020202,0.0
12.733333333333333,77.81676767676767,0.0
12.733333333333333,77.82151515151514,0.0
12.733333333333333,77.82626262626262,0.0
12.733333333333333,77.8310101010101,0.0
12.733333333333333,77.83575757575757,0.0
12.733333333333333,77.84050505050504,0.0
12.733333333333333,77.84525252525252,0.0
12.733333333333333,77.85,0.0
12.738888888888889,77.38,0.0
12.738888888888889,77.38474747474747,0.0
12.738888888888889,77.38949494949495,0.0
12.738888888888889,77.39424242424242,0.0
